46,6-13,14,88,322
46,6-13,15,88,418
46,6-13,16,88,418
46,6-13,17,88,463
46,6-13,18,88,477
46,6-13,19,88,477
46,6-13,20,88,477
46,6-13,21,88,477
46,6-13,22,88,477
46,6-13,23,88,477
46,6-13,24,88,477
46,6-13,25,88,477

47,2-14,1,88,88
47,2-14,2,88,88
47,2-14,3,88,88
47,2-14,4,88,88
47,2-14,5,116,116
47,2-14,6,116,116
47,2-14,7,116,116
47,2-14,8,116,116
47,2-14,9,116,216
47,2-14,10,116,216
47,2-14,11,116,216
47,2-14,12,116,216
47,2-14,13,116,216
47,2-14,14,116,216
47,2-14,15,116,216
47,2-14,16,116,216
47,2-14,17,116,216
47,2-14,18,116,230
47,2-14,19,116,230
47,2-14,20,116,266
47,2-14,21,202,352
47,2-14,22,202,418
47,2-14,23,202,418
47,2-14,24,202,418
47,2-14,25,202,476

48,16-19,1,88,88
48,16-19,2,88,88
48,16-19,3,88,88
48,16-19,4,88,88
48,16-19,5,88,88
48,16-19,6,88,88
48,16-19,7,88,88
48,16-19,8,88,88
48,16-19,9,88,88
48,16-19,10,88,88
48,16-19,11,88,181
48,16-19,12,88,181
48,16-19,13,88,278
48,16-19,14,88,278
48,16-19,15,88,374
48,16-19,16,88,374
48,16-19,17,88,374
48,16-19,18,88,374
48,16-19,19,88,474
48,16-19,20,88,474
48,16-19,21,88,474
48,16-19,22,88,474
48,16-19,23,88,474
48,16-19,24,88,474
48,16-19,25,88,474

49,0-1,1,88,88
49,0-1,2,88,88
49,0-1,3,88,149
49,0-1,4,88,149
49,0-1,5,88,149
49,0-1,6,88,149
49,0-1,7,88,221
49,0-1,8,88,221
49,0-1,9,88,221
49,0-1,10,88,221
49,0-1,11,88,221
49,0-1,12,88,221
49,0-1,13,88,221
49,0-1,14,88,221
49,0-1,15,88,221
49,0-1,16,88,221
49,0-1,17,88,221
49,0-1,18,88,221
49,0-1,19,88,321
49,0-1,20,88,321
49,0-1,21,88,321
49,0-1,22,88,321
49,0-1,23,88,415
49,0-1,24,88,415
49,0-1,25,88,473

50,7-11,1,88,88
50,7-11,2,88,88
50,7-11,3,88,88
50,7-11,4,88,88
50,7-11,5,88,88
50,7-11,6,170,170
50,7-11,7,170,170
50,7-11,8,170,234
50,7-11,9,170,234
50,7-11,10,170,234
50,7-11,11,170,234
50,7-11,12,170,311
50,7-11,13,170,311
50,7-11,14,170,311
50,7-11,15,170,407
50,7-11,16,170,407
50,7-11,17,170,407
50,7-11,18,170,407
50,7-11,19,170,407
50,7-11,20,170,407
50,7-11,21,170,407
50,7-11,22,170,473
50,7-11,23,170,473
50,7-11,24,170,473
50,7-11,25,170,473

51,1-9,1,88,88
51,1-9,2,88,88
51,1-9,3,88,88
51,1-9,4,88,88
51,1-9,5,88,88
51,1-9,6,88,88
51,1-9,7,88,88
51,1-9,8,152,152
51,1-9,9,152,252
51,1-9,10,152,252
51,1-9,11,152,252
51,1-9,12,152,252
51,1-9,13,152,252
51,1-9,14,152,252
51,1-9,15,152,252
51,1-9,16,152,252
51,1-9,17,152,252
51,1-9,18,152,252
51,1-9,19,152,252
51,1-9,20,152,252
51,1-9,21,152,252
51,1-9,22,152,318
51,1-9,23,152,412
51,1-9,24,152,412
51,1-9,25,210,470

52,0-19,1,88,88
52,0-19,2,88,88
52,0-19,3,88,88
52,0-19,4,88,88
52,0-19,5,88,88
52,0-19,6,88,88
52,0-19,7,88,88
52,0-19,8,88,88
52,0-19,9,88,188
52,0-19,10,88,188
52,0-19,11,88,188
52,0-19,12,88,188
52,0-19,13,88,188
52,0-19,14,88,223
52,0-19,15,88,223
52,0-19,16,88,223
52,0-19,17,88,223
52,0-19,18,88,223
52,0-19,19,88,223
52,0-19,20,88,223
52,0-19,21,174,309
52,0-19,22,240,375
52,0-19,23,334,469
52,0-19,24,334,469
52,0-19,25,334,469

53,3-15,1,88,88
53,3-15,2,88,88
53,3-15,3,88,88
53,3-15,4,88,158
53,3-15,5,88,158
53,3-15,6,88,158
53,3-15,7,88,158
53,3-15,8,88,158
53,3-15,9,88,158
53,3-15,10,88,158
53,3-15,11,88,158
53,3-15,12,88,158
53,3-15,13,88,158
53,3-15,14,123,193
53,3-15,15,123,193
53,3-15,16,123,284
53,3-15,17,123,284
53,3-15,18,123,284
53,3-15,19,123,384
53,3-15,20,123,384
53,3-15,21,123,384
53,3-15,22,123,450
53,3-15,23,123,450
53,3-15,24,141,468
53,3-15,25,141,468

54,8-12,1,176,176
54,8-12,2,176,176
54,8-12,3,176,176
54,8-12,4,176,246
54,8-12,5,176,246
54,8-12,6,176,246
54,8-12,7,176,246
54,8-12,8,240,310
54,8-12,9,240,310
54,8-12,10,240,321
54,8-12,11,240,321
54,8-12,12,240,321
54,8-12,13,240,418
54,8-12,14,240,453
54,8-12,15,240,453
54,8-12,16,240,453
54,8-12,17,240,453
54,8-12,18,240,467
54,8-12,19,240,467
54,8-12,20,240,467
54,8-12,21,240,467
54,8-12,22,240,467
54,8-12,23,240,467
54,8-12,24,240,467
54,8-12,25,240,467

55,10-13,1,88,176
55,10-13,2,88,176
55,10-13,3,88,176
55,10-13,4,88,176
55,10-13,5,88,176
55,10-13,6,88,176
55,10-13,7,88,176
55,10-13,8,88,176
55,10-13,9,88,176
55,10-13,10,88,176
55,10-13,11,88,269
55,10-13,12,88,269
55,10-13,13,88,269
55,10-13,14,88,269
55,10-13,15,88,269
55,10-13,16,88,269
55,10-13,17,88,269
55,10-13,18,88,269
55,10-13,19,88,269
55,10-13,20,88,305
55,10-13,21,88,305
55,10-13,22,88,371
55,10-13,23,88,465
55,10-13,24,88,465
55,10-13,25,88,465

56,16-17,1,176,176
56,16-17,2,176,176
56,16-17,3,176,176
56,16-17,4,176,176
56,16-17,5,176,176
56,16-17,6,176,176
56,16-17,7,176,248
56,16-17,8,176,248
56,16-17,9,176,248
56,16-17,10,176,248
56,16-17,11,176,248
56,16-17,12,176,248
56,16-17,13,176,248
56,16-17,14,176,248
56,16-17,15,176,248
56,16-17,16,267,339
56,16-17,17,267,339
56,16-17,18,267,339
56,16-17,19,267,339
56,16-17,20,267,339
56,16-17,21,267,339
56,16-17,22,267,405
56,16-17,23,267,405
56,16-17,24,267,405
56,16-17,25,267,463

57,3-8,1,88,88
57,3-8,2,88,102
57,3-8,3,88,102
57,3-8,4,88,102
57,3-8,5,88,130
57,3-8,6,88,130
57,3-8,7,88,130
57,3-8,8,88,130
57,3-8,9,88,130
57,3-8,10,88,130
57,3-8,11,88,130
57,3-8,12,88,130
57,3-8,13,88,227
57,3-8,14,88,262
57,3-8,15,88,262
57,3-8,16,88,262
57,3-8,17,88,262
57,3-8,18,88,262
57,3-8,19,88,262
57,3-8,20,124,298
57,3-8,21,210,384
57,3-8,22,210,384
57,3-8,23,210,384
57,3-8,24,210,402
57,3-8,25,210,460

58,6-7,1,88,88
58,6-7,2,88,88
58,6-7,3,88,88
58,6-7,4,88,88
58,6-7,5,88,116
58,6-7,6,88,116
58,6-7,7,88,116
58,6-7,8,88,180
58,6-7,9,88,180
58,6-7,10,88,180
58,6-7,11,88,180
58,6-7,12,88,180
58,6-7,13,88,180
58,6-7,14,88,215
58,6-7,15,88,215
58,6-7,16,88,215
58,6-7,17,88,215
58,6-7,18,88,215
58,6-7,19,88,315
58,6-7,20,88,315
58,6-7,21,88,401
58,6-7,22,88,401
58,6-7,23,88,401
58,6-7,24,88,401
58,6-7,25,88,459

59,0-8,1,88,88
59,0-8,2,88,88
59,0-8,3,88,88
59,0-8,4,88,88
59,0-8,5,88,88
59,0-8,6,88,88
59,0-8,7,88,88
59,0-8,8,88,88
59,0-8,9,88,88
59,0-8,10,88,88
59,0-8,11,88,88
59,0-8,12,88,88
59,0-8,13,88,88
59,0-8,14,88,88
59,0-8,15,184,184
59,0-8,16,184,184
59,0-8,17,184,184
59,0-8,18,184,184
59,0-8,19,184,184
59,0-8,20,184,220
59,0-8,21,184,306
59,0-8,22,184,306
59,0-8,23,184,400
59,0-8,24,184,400
59,0-8,25,242,458

60,13-15,1,88,176
60,13-15,2,88,176
60,13-15,3,88,176
60,13-15,4,88,176
60,13-15,5,88,176
60,13-15,6,88,176
60,13-15,7,88,176
60,13-15,8,152,240
60,13-15,9,152,240
60,13-15,10,152,240
60,13-15,11,152,240
60,13-15,12,152,240
60,13-15,13,152,240
60,13-15,14,152,240
60,13-15,15,152,336
60,13-15,16,152,336
60,13-15,17,152,336
60,13-15,18,152,336
60,13-15,19,152,336
60,13-15,20,152,372
60,13-15,21,238,458
60,13-15,22,238,458
60,13-15,23,238,458
60,13-15,24,238,458
60,13-15,25,238,458

61,1-5,1,88,88
61,1-5,2,102,102
61,1-5,3,102,102
61,1-5,4,102,102
61,1-5,5,102,102
61,1-5,6,102,102
61,1-5,7,102,102
61,1-5,8,102,102
61,1-5,9,102,102
61,1-5,10,102,102
61,1-5,11,102,102
61,1-5,12,102,102
61,1-5,13,102,199
61,1-5,14,102,199
61,1-5,15,102,295
61,1-5,16,102,295
61,1-5,17,102,295
61,1-5,18,102,295
61,1-5,19,102,295
61,1-5,20,102,295
61,1-5,21,102,295
61,1-5,22,168,361
61,1-5,23,168,455
61,1-5,24,168,455
61,1-5,25,168,455

62,8-19,1,88,88
62,8-19,2,88,102
62,8-19,3,88,102
62,8-19,4,88,102
62,8-19,5,88,102
62,8-19,6,88,102
62,8-19,7,88,174
62,8-19,8,88,174
62,8-19,9,88,174
62,8-19,10,88,174
62,8-19,11,88,174
62,8-19,12,88,174
62,8-19,13,88,271
62,8-19,14,88,271
62,8-19,15,88,271
62,8-19,16,88,271
62,8-19,17,88,271
62,8-19,18,102,285
62,8-19,19,102,285
62,8-19,20,102,285
62,8-19,21,102,371
62,8-19,22,102,437
62,8-19,23,102,437
62,8-19,24,102,455
62,8-19,25,102,455

63,10-16,1,88,88
63,10-16,2,88,88
63,10-16,3,88,88
63,10-16,4,88,88
63,10-16,5,88,88
63,10-16,6,88,88
63,10-16,7,88,88
63,10-16,8,88,88
63,10-16,9,88,88
63,10-16,10,88,88
63,10-16,11,88,181
63,10-16,12,88,181
63,10-16,13,88,181
63,10-16,14,88,181
63,10-16,15,88,277
63,10-16,16,88,368
63,10-16,17,88,368
63,10-16,18,88,368
63,10-16,19,88,368
63,10-16,20,88,368
63,10-16,21,174,454
63,10-16,22,174,454
63,10-16,23,174,454
63,10-16,24,174,454
63,10-16,25,174,454

64,5-6,1,176,176
64,5-6,2,176,176
64,5-6,3,176,176
64,5-6,4,176,246
64,5-6,5,176,246
64,5-6,6,176,246
64,5-6,7,176,246
64,5-6,8,176,246
64,5-6,9,176,246
64,5-6,10,176,246
64,5-6,11,176,246
64,5-6,12,176,246
64,5-6,13,176,246
64,5-6,14,176,281
64,5-6,15,176,377
64,5-6,16,176,377
64,5-6,17,176,377
64,5-6,18,176,377
64,5-6,19,176,377
64,5-6,20,176,377
64,5-6,21,176,377
64,5-6,22,176,377
64,5-6,23,176,377
64,5-6,24,176,395
64,5-6,25,176,453

65,0-5,1,88,88
65,0-5,2,88,88
65,0-5,3,88,149
65,0-5,4,88,149
65,0-5,5,88,149
65,0-5,6,88,149
65,0-5,7,88,221
65,0-5,8,88,221
65,0-5,9,88,221
65,0-5,10,88,221
65,0-5,11,88,314
65,0-5,12,88,314
65,0-5,13,88,314
65,0-5,14,88,349
65,0-5,15,88,349
65,0-5,16,88,349
65,0-5,17,88,349
65,0-5,18,88,349
65,0-5,19,88,449
65,0-5,20,88,449
65,0-5,21,88,449
65,0-5,22,88,449
65,0-5,23,88,449
65,0-5,24,88,449
65,0-5,25,88,449

66,13-17,1,88,88
66,13-17,2,88,102
66,13-17,3,88,102
66,13-17,4,88,102
66,13-17,5,88,102
66,13-17,6,88,102
66,13-17,7,88,102
66,13-17,8,88,102
66,13-17,9,88,102
66,13-17,10,88,102
66,13-17,11,88,102
66,13-17,12,88,102
66,13-17,13,88,102
66,13-17,14,88,137
66,13-17,15,88,233
66,13-17,16,88,233
66,13-17,17,88,233
66,13-17,18,88,233
66,13-17,19,88,233
66,13-17,20,88,269
66,13-17,21,88,355
66,13-17,22,88,355
66,13-17,23,88,449
66,13-17,24,88,449
66,13-17,25,88,449

67,3-13,1,88,88
67,3-13,2,88,102
67,3-13,3,88,102
67,3-13,4,88,102
67,3-13,5,88,102
67,3-13,6,88,184
67,3-13,7,88,184
67,3-13,8,88,184
67,3-13,9,88,184
67,3-13,10,88,184
67,3-13,11,88,277
67,3-13,12,88,354
67,3-13,13,88,354
67,3-13,14,88,354
67,3-13,15,88,354
67,3-13,16,88,354
67,3-13,17,88,354
67,3-13,18,88,354
67,3-13,19,88,354
67,3-13,20,88,354
67,3-13,21,88,354
67,3-13,22,88,354
67,3-13,23,182,448
67,3-13,24,182,448
67,3-13,25,182,448

68,1-10,1,88,88
68,1-10,2,88,88
68,1-10,3,149,149
68,1-10,4,149,149
68,1-10,5,149,149
68,1-10,6,149,149
68,1-10,7,149,149
68,1-10,8,149,149
68,1-10,9,149,149
68,1-10,10,149,149
68,1-10,11,149,149
68,1-10,12,149,226
68,1-10,13,149,323
68,1-10,14,149,358
68,1-10,15,149,358
68,1-10,16,149,358
68,1-10,17,149,358
68,1-10,18,149,358
68,1-10,19,149,358
68,1-10,20,149,358
68,1-10,21,149,444
68,1-10,22,149,444
68,1-10,23,149,444
68,1-10,24,149,444
68,1-10,25,149,444

69,13-19,1,88,88
69,13-19,2,88,102
69,13-19,3,88,102
69,13-19,4,88,102
69,13-19,5,88,102
69,13-19,6,88,102
69,13-19,7,88,102
69,13-19,8,88,102
69,13-19,9,88,102
69,13-19,10,88,102
69,13-19,11,88,195
69,13-19,12,88,195
69,13-19,13,185,292
69,13-19,14,185,292
69,13-19,15,185,292
69,13-19,16,185,383
69,13-19,17,185,383
69,13-19,18,185,383
69,13-19,19,185,383
69,13-19,20,185,383
69,13-19,21,185,383
69,13-19,22,185,383
69,13-19,23,185,383
69,13-19,24,185,383
69,13-19,25,185,441

70,10-19,1,176,176
70,10-19,2,176,176
70,10-19,3,176,176
70,10-19,4,176,176
70,10-19,5,176,176
70,10-19,6,176,176
70,10-19,7,176,176
70,10-19,8,176,240
70,10-19,9,176,240
70,10-19,10,176,240
70,10-19,11,176,240
70,10-19,12,176,240
70,10-19,13,176,240
70,10-19,14,176,240
70,10-19,15,176,336
70,10-19,16,176,336
70,10-19,17,176,336
70,10-19,18,176,336
70,10-19,19,176,336
70,10-19,20,176,336
70,10-19,21,176,422
70,10-19,22,176,422
70,10-19,23,176,422
70,10-19,24,194,440
70,10-19,25,194,440

71,0-10,1,88,88
71,0-10,2,88,102
71,0-10,3,88,102
71,0-10,4,88,102
71,0-10,5,88,102
71,0-10,6,88,102
71,0-10,7,88,102
71,0-10,8,88,102
71,0-10,9,88,202
71,0-10,10,88,202
71,0-10,11,88,202
71,0-10,12,88,202
71,0-10,13,88,202
71,0-10,14,88,202
71,0-10,15,88,298
71,0-10,16,88,389
71,0-10,17,133,434
71,0-10,18,133,434
71,0-10,19,133,434
71,0-10,20,133,434
71,0-10,21,133,434
71,0-10,22,133,434
71,0-10,23,133,434
71,0-10,24,133,434
71,0-10,25,133,434

72,6-18,1,88,88
72,6-18,2,88,88
72,6-18,3,88,88
72,6-18,4,88,158
72,6-18,5,88,186
72,6-18,6,88,186
72,6-18,7,88,186
72,6-18,8,88,186
72,6-18,9,88,186
72,6-18,10,88,186
72,6-18,11,181,279
72,6-18,12,181,279
72,6-18,13,181,279
72,6-18,14,181,279
72,6-18,15,277,375
72,6-18,16,277,375
72,6-18,17,277,375
72,6-18,18,277,375
72,6-18,19,277,375
72,6-18,20,277,375
72,6-18,21,277,375
72,6-18,22,277,375
72,6-18,23,277,375
72,6-18,24,277,375
72,6-18,25,277,433

73,7-19,1,88,88
73,7-19,2,88,102
73,7-19,3,88,102
73,7-19,4,88,102
73,7-19,5,88,102
73,7-19,6,88,102
73,7-19,7,88,102
73,7-19,8,152,166
73,7-19,9,152,166
73,7-19,10,152,166
73,7-19,11,152,166
73,7-19,12,152,166
73,7-19,13,152,263
73,7-19,14,152,263
73,7-19,15,152,263
73,7-19,16,152,354
73,7-19,17,152,354
73,7-19,18,152,354
73,7-19,19,152,354
73,7-19,20,152,354
73,7-19,21,152,354
73,7-19,22,152,354
73,7-19,23,152,354
73,7-19,24,152,372
73,7-19,25,210,430

74,1-14,1,88,88
74,1-14,2,88,88
74,1-14,3,88,88
74,1-14,4,88,88
74,1-14,5,88,88
74,1-14,6,88,88
74,1-14,7,88,88
74,1-14,8,88,88
74,1-14,9,88,88
74,1-14,10,88,88
74,1-14,11,88,88
74,1-14,12,165,165
74,1-14,13,165,262
74,1-14,14,165,262
74,1-14,15,165,262
74,1-14,16,165,262
74,1-14,17,165,307
74,1-14,18,165,307
74,1-14,19,165,307
74,1-14,20,201,343
74,1-14,21,201,343
74,1-14,22,201,409
74,1-14,23,201,409
74,1-14,24,201,427
74,1-14,25,201,427

75,2-12,1,88,88
75,2-12,2,88,88
75,2-12,3,88,88
75,2-12,4,88,88
75,2-12,5,88,116
75,2-12,6,88,116
75,2-12,7,88,116
75,2-12,8,88,116
75,2-12,9,88,216
75,2-12,10,88,216
75,2-12,11,88,216
75,2-12,12,88,216
75,2-12,13,185,313
75,2-12,14,185,313
75,2-12,15,185,313
75,2-12,16,185,313
75,2-12,17,185,313
75,2-12,18,185,327
75,2-12,19,185,427
75,2-12,20,185,427
75,2-12,21,185,427
75,2-12,22,185,427
75,2-12,23,185,427
75,2-12,24,185,427
75,2-12,25,185,427

76,6-16,1,88,88
76,6-16,2,88,88
76,6-16,3,88,88
76,6-16,4,88,88
76,6-16,5,88,88
76,6-16,6,88,88
76,6-16,7,88,88
76,6-16,8,88,88
76,6-16,9,88,88
76,6-16,10,88,88
76,6-16,11,88,88
76,6-16,12,88,165
76,6-16,13,185,262
76,6-16,14,185,297
76,6-16,15,185,393
76,6-16,16,185,393
76,6-16,17,185,393
76,6-16,18,185,407
76,6-16,19,185,407
76,6-16,20,185,407
76,6-16,21,185,407
76,6-16,22,185,407
76,6-16,23,185,407
76,6-16,24,185,425
76,6-16,25,185,425

77,12-18,1,88,88
77,12-18,2,102,102
77,12-18,3,102,163
77,12-18,4,102,163
77,12-18,5,102,191
77,12-18,6,102,273
77,12-18,7,102,273
77,12-18,8,102,273
77,12-18,9,102,273
77,12-18,10,102,273
77,12-18,11,102,273
77,12-18,12,102,273
77,12-18,13,102,370
77,12-18,14,102,370
77,12-18,15,102,370
77,12-18,16,102,370
77,12-18,17,102,370
77,12-18,18,102,370
77,12-18,19,102,370
77,12-18,20,102,406
77,12-18,21,102,406
77,12-18,22,102,406
77,12-18,23,102,406
77,12-18,24,102,424
77,12-18,25,102,424

78,3-19,1,88,88
78,3-19,2,88,88
78,3-19,3,88,88
78,3-19,4,88,88
78,3-19,5,88,116
78,3-19,6,88,116
78,3-19,7,88,116
78,3-19,8,88,116
78,3-19,9,88,216
78,3-19,10,88,216
78,3-19,11,88,309
78,3-19,12,88,309
78,3-19,13,88,309
78,3-19,14,88,309
78,3-19,15,88,309
78,3-19,16,88,309
78,3-19,17,88,309
78,3-19,18,88,323
78,3-19,19,188,423
78,3-19,20,188,423
78,3-19,21,188,423
78,3-19,22,188,423
78,3-19,23,188,423
78,3-19,24,188,423
78,3-19,25,188,423

79,7-18,1,88,176
79,7-18,2,88,176
79,7-18,3,88,176
79,7-18,4,88,176
79,7-18,5,88,204
79,7-18,6,88,204
79,7-18,7,88,204
79,7-18,8,88,204
79,7-18,9,88,204
79,7-18,10,88,204
79,7-18,11,88,297
79,7-18,12,88,297
79,7-18,13,88,297
79,7-18,14,88,297
79,7-18,15,88,297
79,7-18,16,88,297
79,7-18,17,88,297
79,7-18,18,88,297
79,7-18,19,88,297
79,7-18,20,124,333
79,7-18,21,210,419
79,7-18,22,210,419
79,7-18,23,210,419
79,7-18,24,210,419
79,7-18,25,210,419

80,1-3,1,88,88
80,1-3,2,88,88
80,1-3,3,88,149
80,1-3,4,88,149
80,1-3,5,116,177
80,1-3,6,116,177
80,1-3,7,116,177
80,1-3,8,116,241
80,1-3,9,116,241
80,1-3,10,116,241
80,1-3,11,116,241
80,1-3,12,116,241
80,1-3,13,116,241
80,1-3,14,116,241
80,1-3,15,116,241
80,1-3,16,207,332
80,1-3,17,207,332
80,1-3,18,207,332
80,1-3,19,207,332
80,1-3,20,207,332
80,1-3,21,207,418
80,1-3,22,207,418
80,1-3,23,207,418
80,1-3,24,207,418
80,1-3,25,207,418

81,10-14,1,88,176
81,10-14,2,88,176
81,10-14,3,88,176
81,10-14,4,88,176
81,10-14,5,88,176
81,10-14,6,88,176
81,10-14,7,88,176
81,10-14,8,88,240
81,10-14,9,88,240
81,10-14,10,88,240
81,10-14,11,88,240
81,10-14,12,88,240
81,10-14,13,88,240
81,10-14,14,123,275
81,10-14,15,123,275
81,10-14,16,123,275
81,10-14,17,123,275
81,10-14,18,123,275
81,10-14,19,123,275
81,10-14,20,123,275
81,10-14,21,123,275
81,10-14,22,123,341
81,10-14,23,123,341
81,10-14,24,123,359
81,10-14,25,123,417

82,15-18,1,88,88
82,15-18,2,88,88
82,15-18,3,149,149
82,15-18,4,149,219
82,15-18,5,149,219
82,15-18,6,149,219
82,15-18,7,149,219
82,15-18,8,149,219
82,15-18,9,149,219
82,15-18,10,149,219
82,15-18,11,149,219
82,15-18,12,149,219
82,15-18,13,149,316
82,15-18,14,149,316
82,15-18,15,149,316
82,15-18,16,149,316
82,15-18,17,149,361
82,15-18,18,149,361
82,15-18,19,149,361
82,15-18,20,149,397
82,15-18,21,149,397
82,15-18,22,149,397
82,15-18,23,149,397
82,15-18,24,149,415
82,15-18,25,149,415

83,2-13,1,88,176
83,2-13,2,88,190
83,2-13,3,88,190
83,2-13,4,88,190
83,2-13,5,88,218
83,2-13,6,88,218
83,2-13,7,88,218
83,2-13,8,88,218
83,2-13,9,88,218
83,2-13,10,88,218
83,2-13,11,88,218
83,2-13,12,88,218
83,2-13,13,88,218
83,2-13,14,88,218
83,2-13,15,184,314
83,2-13,16,184,314
83,2-13,17,184,314
83,2-13,18,184,314
83,2-13,19,184,414
83,2-13,20,184,414
83,2-13,21,184,414
83,2-13,22,184,414
83,2-13,23,184,414
83,2-13,24,184,414
83,2-13,25,184,414

84,11-17,1,88,88
84,11-17,2,88,88
84,11-17,3,149,149
84,11-17,4,149,149
84,11-17,5,149,149
84,11-17,6,149,149
84,11-17,7,149,149
84,11-17,8,149,149
84,11-17,9,149,149
84,11-17,10,149,149
84,11-17,11,149,149
84,11-17,12,149,149
84,11-17,13,149,149
84,11-17,14,149,149
84,11-17,15,149,149
84,11-17,16,149,149
84,11-17,17,149,149
84,11-17,18,149,149
84,11-17,19,149,149
84,11-17,20,149,185
84,11-17,21,235,271
84,11-17,22,235,337
84,11-17,23,235,337
84,11-17,24,235,355
84,11-17,25,293,413

85,4-8,1,88,176
85,4-8,2,88,176
85,4-8,3,88,176
85,4-8,4,88,176
85,4-8,5,88,204
85,4-8,6,88,204
85,4-8,7,88,204
85,4-8,8,88,204
85,4-8,9,88,204
85,4-8,10,88,204
85,4-8,11,88,204
85,4-8,12,165,281
85,4-8,13,165,281
85,4-8,14,165,316
85,4-8,15,165,316
85,4-8,16,165,316
85,4-8,17,165,316
85,4-8,18,165,316
85,4-8,19,165,316
85,4-8,20,165,316
85,4-8,21,165,316
85,4-8,22,165,316
85,4-8,23,165,410
85,4-8,24,165,410
85,4-8,25,165,410

86,8-14,1,88,88
86,8-14,2,88,102
86,8-14,3,88,102
86,8-14,4,88,102
86,8-14,5,88,102
86,8-14,6,170,184
86,8-14,7,170,184
86,8-14,8,170,184
86,8-14,9,170,284
86,8-14,10,170,284
86,8-14,11,170,284
86,8-14,12,170,361
86,8-14,13,170,361
86,8-14,14,170,361
86,8-14,15,170,361
86,8-14,16,170,361
86,8-14,17,170,406
86,8-14,18,170,406
86,8-14,19,170,406
86,8-14,20,170,406
86,8-14,21,170,406
86,8-14,22,170,406
86,8-14,23,170,406
86,8-14,24,170,406
86,8-14,25,170,406

87,14-18,1,88,88
87,14-18,2,88,88
87,14-18,3,88,88
87,14-18,4,88,88
87,14-18,5,88,88
87,14-18,6,88,170
87,14-18,7,160,242
87,14-18,8,160,242
87,14-18,9,160,242
87,14-18,10,160,242
87,14-18,11,160,242
87,14-18,12,160,242
87,14-18,13,160,242
87,14-18,14,160,277
87,14-18,15,160,277
87,14-18,16,160,277
87,14-18,17,160,322
87,14-18,18,160,322
87,14-18,19,160,322
87,14-18,20,160,322
87,14-18,21,160,322
87,14-18,22,160,388
87,14-18,23,160,388
87,14-18,24,160,406
87,14-18,25,160,406

88,3-10,1,88,88
88,3-10,2,88,88
88,3-10,3,88,88
88,3-10,4,88,158
88,3-10,5,88,158
88,3-10,6,88,158
88,3-10,7,88,158
88,3-10,8,152,222
88,3-10,9,152,222
88,3-10,10,152,222
88,3-10,11,152,222
88,3-10,12,152,222
88,3-10,13,152,222
88,3-10,14,152,222
88,3-10,15,248,318
88,3-10,16,248,318
88,3-10,17,248,318
88,3-10,18,248,318
88,3-10,19,248,318
88,3-10,20,248,318
88,3-10,21,248,404
88,3-10,22,248,404
88,3-10,23,248,404
88,3-10,24,248,404
88,3-10,25,248,404

89,8-16,1,88,88
89,8-16,2,88,88
89,8-16,3,88,88
89,8-16,4,158,158
89,8-16,5,158,158
89,8-16,6,158,158
89,8-16,7,158,230
89,8-16,8,158,230
89,8-16,9,158,230
89,8-16,10,158,230
89,8-16,11,158,230
89,8-16,12,158,307
89,8-16,13,158,307
89,8-16,14,158,307
89,8-16,15,158,403
89,8-16,16,158,403
89,8-16,17,158,403
89,8-16,18,158,403
89,8-16,19,158,403
89,8-16,20,158,403
89,8-16,21,158,403
89,8-16,22,158,403
89,8-16,23,158,403
89,8-16,24,158,403
89,8-16,25,158,403

90,2-9,1,88,88
90,2-9,2,88,102
90,2-9,3,88,163
90,2-9,4,88,233
90,2-9,5,88,233
90,2-9,6,88,233
90,2-9,7,88,305
90,2-9,8,88,305
90,2-9,9,88,305
90,2-9,10,88,305
90,2-9,11,88,305
90,2-9,12,88,305
90,2-9,13,88,402
90,2-9,14,88,402
90,2-9,15,88,402
90,2-9,16,88,402
90,2-9,17,88,402
90,2-9,18,88,402
90,2-9,19,88,402
90,2-9,20,88,402
90,2-9,21,88,402
90,2-9,22,88,402
90,2-9,23,88,402
90,2-9,24,88,402
90,2-9,25,88,402

91,1-17,1,88,88
91,1-17,2,88,102
91,1-17,3,88,102
91,1-17,4,88,102
91,1-17,5,88,102
91,1-17,6,88,102
91,1-17,7,88,102
91,1-17,8,88,102
91,1-17,9,88,102
91,1-17,10,99,113
91,1-17,11,99,113
91,1-17,12,99,113
91,1-17,13,99,210
91,1-17,14,99,210
91,1-17,15,99,306
91,1-17,16,99,306
91,1-17,17,99,306
91,1-17,18,99,306
91,1-17,19,99,306
91,1-17,20,99,306
91,1-17,21,99,306
91,1-17,22,99,306
91,1-17,23,99,400
91,1-17,24,99,400
91,1-17,25,99,400

92,9-18,1,176,176
92,9-18,2,176,176
92,9-18,3,176,176
92,9-18,4,176,246
92,9-18,5,176,246
92,9-18,6,176,246
92,9-18,7,176,246
92,9-18,8,176,246
92,9-18,9,176,246
92,9-18,10,176,246
92,9-18,11,176,246
92,9-18,12,176,246
92,9-18,13,176,246
92,9-18,14,176,246
92,9-18,15,176,246
92,9-18,16,176,246
92,9-18,17,176,246
92,9-18,18,176,246
92,9-18,19,176,246
92,9-18,20,176,246
92,9-18,21,176,246
92,9-18,22,176,246
92,9-18,23,176,340
92,9-18,24,176,340
92,9-18,25,176,398

